c,h,l,o,t,v,y,m,d,w,wd,last,change,pchange,symbol
5.8,6.2,5.7,6.2,7/16/2007,139564000,2007,7,16,29,0,5.8,0,0,AP
5.5,5.7,5.5,5.7,7/17/2007,116151000,2007,7,17,29,1,5.8,-0.3,-0.051724138,AP
5.6,5.8,5.5,5.6,7/18/2007,38920000,2007,7,18,29,2,5.5,0.1,0.018181818,AP
5.5,5.7,5.5,5.6,7/19/2007,10521000,2007,7,19,29,3,5.6,-0.1,-0.017857143,AP
5.5,5.6,5.5,5.5,7/23/2007,4516000,2007,7,23,30,0,5.5,0,0,AP
5.5,5.6,5.5,5.6,7/25/2007,12963000,2007,7,25,30,2,5.5,0,0,AP
5.5,5.6,5.5,5.5,7/26/2007,28376000,2007,7,26,30,3,5.5,0,0,AP
5.3,5.4,5.3,5.4,7/27/2007,29543000,2007,7,27,30,4,5.5,-0.2,-0.036363636,AP
5.1,5.3,5.1,5.3,7/30/2007,48217000,2007,7,30,31,0,5.3,-0.2,-0.037735849,AP
5.1,5.3,5.1,5.2,7/31/2007,5427000,2007,7,31,31,1,5.1,0,0,AP
5,5.1,4.9,5.1,8/1/2007,41022000,2007,8,1,31,2,5.1,-0.1,-0.019607843,AP
4.8,5,4.6,5,8/2/2007,8217000,2007,8,2,31,3,5,-0.2,-0.04,AP
4.6,4.8,4.5,4.8,8/3/2007,9910000,2007,8,3,31,4,4.8,-0.2,-0.041666667,AP
4.3,4.4,4.2,4.4,8/6/2007,15347000,2007,8,6,32,0,4.6,-0.3,-0.065217391,AP
4.75,4.85,4.35,4.35,8/7/2007,7431000,2007,8,7,32,1,4.3,0.45,0.104651163,AP
4.8,4.85,4.55,4.6,8/8/2007,20629000,2007,8,8,32,2,4.75,0.05,0.010526316,AP
5,5.1,4.85,4.85,8/9/2007,6841000,2007,8,9,32,3,4.8,0.2,0.041666667,AP
4.85,4.9,4.65,4.7,8/10/2007,7924000,2007,8,10,32,4,5,-0.15,-0.03,AP
4.35,4.85,4.35,4.85,8/15/2007,26975000,2007,8,15,33,2,4.85,-0.5,-0.103092784,AP
3.9,4.3,3.8,4.3,8/16/2007,38912000,2007,8,16,33,3,4.35,-0.45,-0.103448276,AP
4,4.35,3.95,4,8/17/2007,27263000,2007,8,17,33,4,3.9,0.1,0.025641026,AP
4.45,4.5,4.3,4.3,8/21/2007,15151000,2007,8,21,34,1,4,0.45,0.1125,AP
4.55,4.55,4.35,4.45,8/22/2007,3937000,2007,8,22,34,2,4.45,0.1,0.02247191,AP
4.95,5.1,4.7,4.7,8/23/2007,15571000,2007,8,23,34,3,4.55,0.4,0.087912088,AP
4.85,4.9,4.75,4.9,8/24/2007,18429000,2007,8,24,34,4,4.95,-0.1,-0.02020202,AP
4.95,4.95,4.9,4.9,8/28/2007,3006000,2007,8,28,35,1,4.85,0.1,0.020618557,AP
4.75,4.8,4.6,4.75,8/29/2007,10125000,2007,8,29,35,2,4.95,-0.2,-0.04040404,AP
5.2,5.2,4.8,4.8,8/30/2007,17256000,2007,8,30,35,3,4.75,0.45,0.094736842,AP
5.4,5.4,5.1,5.1,8/31/2007,7458000,2007,8,31,35,4,5.2,0.2,0.038461538,AP
5.2,5.4,5.1,5.4,9/3/2007,4863000,2007,9,3,36,0,5.4,-0.2,-0.037037037,AP
5.1,5.3,5.1,5.2,9/4/2007,7662000,2007,9,4,36,1,5.2,-0.1,-0.019230769,AP
5.3,5.4,5.1,5.1,9/5/2007,41085000,2007,9,5,36,2,5.1,0.2,0.039215686,AP
5.3,5.3,5.2,5.2,9/6/2007,11993000,2007,9,6,36,3,5.3,0,0,AP
5.2,5.3,5.1,5.3,9/7/2007,966000,2007,9,7,36,4,5.3,-0.1,-0.018867925,AP
5,5.1,4.9,5.1,9/10/2007,5198000,2007,9,10,37,0,5.2,-0.2,-0.038461538,AP
5,5.1,4.95,4.95,9/11/2007,1580000,2007,9,11,37,1,5,0,0,AP
5.1,5.2,5.1,5.1,9/12/2007,2101000,2007,9,12,37,2,5,0.1,0.02,AP
5.1,5.1,5.1,5.1,9/13/2007,716000,2007,9,13,37,3,5.1,0,0,AP
5.1,5.1,5,5.1,9/14/2007,593000,2007,9,14,37,4,5.1,0,0,AP
5.1,5.1,5.1,5.1,9/17/2007,390000,2007,9,17,38,0,5.1,0,0,AP
4.95,5.1,4.9,5.1,9/18/2007,1706000,2007,9,18,38,1,5.1,-0.15,-0.029411765,AP
5.1,5.1,5.1,5.1,9/19/2007,2338000,2007,9,19,38,2,4.95,0.15,0.03030303,AP
5.1,5.1,5,5,9/20/2007,4236000,2007,9,20,38,3,5.1,0,0,AP
5,5.1,5,5,9/21/2007,4279000,2007,9,21,38,4,5.1,-0.1,-0.019607843,AP
5,5,4.95,5,9/24/2007,663000,2007,9,24,39,0,5,0,0,AP
5.1,5.1,5,5,9/25/2007,1172000,2007,9,25,39,1,5,0.1,0.02,AP
5.1,5.1,5,5.1,9/26/2007,1038000,2007,9,26,39,2,5.1,0,0,AP
5.3,5.3,5.1,5.1,9/27/2007,2831000,2007,9,27,39,3,5.1,0.2,0.039215686,AP
5.4,5.4,5.2,5.3,9/28/2007,3590000,2007,9,28,39,4,5.3,0.1,0.018867925,AP
5.3,5.3,5.2,5.3,10/1/2007,821000,2007,10,1,40,0,5.4,-0.1,-0.018518519,AP
5.6,5.7,5.3,5.3,10/2/2007,14714000,2007,10,2,40,1,5.3,0.3,0.056603774,AP
5.8,5.8,5.6,5.6,10/3/2007,7958000,2007,10,3,40,2,5.6,0.2,0.035714286,AP
5.6,5.7,5.6,5.7,10/4/2007,7238000,2007,10,4,40,3,5.8,-0.2,-0.034482759,AP
5.4,5.6,5.4,5.6,10/5/2007,4037000,2007,10,5,40,4,5.6,-0.2,-0.035714286,AP
5.5,5.7,5.4,5.4,10/8/2007,3966000,2007,10,8,41,0,5.4,0.1,0.018518519,AP
5.5,5.6,5.5,5.5,10/9/2007,5972000,2007,10,9,41,1,5.5,0,0,AP
5.6,5.6,5.5,5.5,10/10/2007,6710000,2007,10,10,41,2,5.5,0.1,0.018181818,AP
5.5,5.6,5.5,5.6,10/11/2007,7330000,2007,10,11,41,3,5.6,-0.1,-0.017857143,AP
5.6,5.6,5.5,5.6,10/15/2007,2135000,2007,10,15,42,0,5.5,0.1,0.018181818,AP
5.6,5.6,5.5,5.5,10/16/2007,3866000,2007,10,16,42,1,5.6,0,0,AP
5.6,5.6,5.5,5.6,10/17/2007,2597000,2007,10,17,42,2,5.6,0,0,AP
5.6,5.6,5.5,5.6,10/18/2007,2187000,2007,10,18,42,3,5.6,0,0,AP
5.6,5.6,5.5,5.6,10/19/2007,7171000,2007,10,19,42,4,5.6,0,0,AP
5.3,5.4,5.2,5.4,10/22/2007,6252000,2007,10,22,43,0,5.6,-0.3,-0.053571429,AP
5,5.4,5,5.4,10/23/2007,7977000,2007,10,23,43,1,5.3,-0.3,-0.056603774,AP
5.2,5.3,5.2,5.2,10/24/2007,2072000,2007,10,24,43,2,5,0.2,0.04,AP
5.1,5.2,5,5.2,10/25/2007,4500000,2007,10,25,43,3,5.2,-0.1,-0.019230769,AP
5.2,5.3,5.1,5.1,10/26/2007,3895000,2007,10,26,43,4,5.1,0.1,0.019607843,AP
5.4,5.5,5.3,5.3,10/30/2007,7834000,2007,10,30,44,1,5.2,0.2,0.038461538,AP
5.7,5.7,5.4,5.4,10/31/2007,8379000,2007,10,31,44,2,5.4,0.3,0.055555556,AP
5.6,5.7,5.6,5.6,11/5/2007,5267000,2007,11,5,45,0,5.7,-0.1,-0.01754386,AP
5.5,5.6,5.5,5.6,11/6/2007,2831000,2007,11,6,45,1,5.6,-0.1,-0.017857143,AP
5.5,5.6,5.5,5.6,11/7/2007,1453000,2007,11,7,45,2,5.5,0,0,AP
5.3,5.4,5.2,5.4,11/8/2007,1751000,2007,11,8,45,3,5.5,-0.2,-0.036363636,AP
5.1,5.3,5.1,5.2,11/9/2007,4517000,2007,11,9,45,4,5.3,-0.2,-0.037735849,AP
5.1,5.1,5,5.1,11/12/2007,6856000,2007,11,12,46,0,5.1,0,0,AP
5.1,5.1,4.95,5,11/13/2007,19742000,2007,11,13,46,1,5.1,0,0,AP
5.1,5.2,5,5.1,11/14/2007,20116000,2007,11,14,46,2,5.1,0,0,AP
5,5.1,5,5,11/15/2007,10149000,2007,11,15,46,3,5.1,-0.1,-0.019607843,AP
5,5.1,5,5,11/16/2007,25687000,2007,11,16,46,4,5,0,0,AP
5,5.1,5,5.1,11/19/2007,955000,2007,11,19,47,0,5,0,0,AP
4.9,4.95,4.85,4.95,11/20/2007,1249000,2007,11,20,47,1,5,-0.1,-0.02,AP
4.85,5,4.8,4.9,11/21/2007,972000,2007,11,21,47,2,4.9,-0.05,-0.010204082,AP
4.85,4.85,4.7,4.85,11/22/2007,2958000,2007,11,22,47,3,4.85,0,0,AP
4.85,4.85,4.8,4.8,11/23/2007,4562000,2007,11,23,47,4,4.85,0,0,AP
4.8,4.85,4.75,4.85,11/26/2007,2297000,2007,11,26,48,0,4.85,-0.05,-0.010309278,AP
4.7,4.8,4.7,4.8,11/27/2007,4159000,2007,11,27,48,1,4.8,-0.1,-0.020833333,AP
4.8,4.8,4.75,4.75,11/28/2007,4591000,2007,11,28,48,2,4.7,0.1,0.021276596,AP
5.1,5.2,4.9,4.9,11/29/2007,6592000,2007,11,29,48,3,4.8,0.3,0.0625,AP
5.1,5.3,5.1,5.1,12/3/2007,2571000,2007,12,3,49,0,5.1,0,0,AP
5.2,5.2,5.1,5.1,12/4/2007,1055000,2007,12,4,49,1,5.1,0.1,0.019607843,AP
5.3,5.3,5.1,5.1,12/5/2007,3248000,2007,12,5,49,2,5.2,0.1,0.019230769,AP
5.3,5.4,5.2,5.2,12/6/2007,1434000,2007,12,6,49,3,5.3,0,0,AP
5.3,5.4,5.2,5.4,12/7/2007,1889000,2007,12,7,49,4,5.3,0,0,AP
5.4,5.4,5.1,5.3,12/10/2007,2187000,2007,12,10,50,0,5.3,0.1,0.018867925,AP
5.3,5.4,5.3,5.4,12/11/2007,3438000,2007,12,11,50,1,5.4,-0.1,-0.018518519,AP
5.3,5.3,5.1,5.2,12/12/2007,784000,2007,12,12,50,2,5.3,0,0,AP
5.3,5.3,5.2,5.3,12/13/2007,358000,2007,12,13,50,3,5.3,0,0,AP
5.2,5.3,5.2,5.3,12/14/2007,11870000,2007,12,14,50,4,5.3,-0.1,-0.018867925,AP
5,5.2,5,5.1,12/17/2007,747000,2007,12,17,51,0,5.2,-0.2,-0.038461538,AP
5,5.2,4.95,5,12/18/2007,718000,2007,12,18,51,1,5,0,0,AP
5,5.1,5,5,12/19/2007,193000,2007,12,19,51,2,5,0,0,AP
4.95,5,4.95,5,12/20/2007,243000,2007,12,20,51,3,5,-0.05,-0.01,AP
5.1,5.3,5.1,5.3,12/26/2007,766000,2007,12,26,52,2,4.95,0.15,0.03030303,AP
5.2,5.3,5.1,5.2,12/27/2007,808000,2007,12,27,52,3,5.1,0.1,0.019607843,AP
5.3,5.3,5.1,5.1,12/28/2007,5571000,2007,12,28,52,4,5.2,0.1,0.019230769,AP
5.3,5.4,5.2,5.3,1/2/2008,212000,2008,1,2,1,2,5.3,0,0,AP
5.3,5.3,5.1,5.2,1/3/2008,1245000,2008,1,3,1,3,5.3,0,0,AP
5.3,5.4,5.1,5.1,1/4/2008,4062000,2008,1,4,1,4,5.3,0,0,AP
5.2,5.2,5.1,5.2,1/7/2008,1447000,2008,1,7,2,0,5.3,-0.1,-0.018867925,AP
5.3,5.3,5.2,5.2,1/8/2008,3492000,2008,1,8,2,1,5.2,0.1,0.019230769,AP
5.2,5.3,5.2,5.3,1/9/2008,612000,2008,1,9,2,2,5.3,-0.1,-0.018867925,AP
5.4,5.5,5.3,5.3,1/10/2008,7861000,2008,1,10,2,3,5.2,0.2,0.038461538,AP
5.5,5.5,5.4,5.4,1/11/2008,9121000,2008,1,11,2,4,5.4,0.1,0.018518519,AP
5.5,5.5,5.4,5.4,1/14/2008,2080000,2008,1,14,3,0,5.5,0,0,AP
5.6,5.7,5.5,5.5,1/15/2008,5751000,2008,1,15,3,1,5.5,0.1,0.018181818,AP
5.4,5.5,5.4,5.5,1/16/2008,1628000,2008,1,16,3,2,5.6,-0.2,-0.035714286,AP
5.3,5.3,5.1,5.3,1/17/2008,3768000,2008,1,17,3,3,5.4,-0.1,-0.018518519,AP
4.95,5.1,4.95,5.1,1/18/2008,10346000,2008,1,18,3,4,5.3,-0.35,-0.066037736,AP
4.95,5,4.9,4.95,1/21/2008,1804000,2008,1,21,4,0,4.95,0,0,AP
4.5,4.9,4.45,4.9,1/22/2008,3677000,2008,1,22,4,1,4.95,-0.45,-0.090909091,AP
4.6,4.7,4.55,4.7,1/23/2008,2327000,2008,1,23,4,2,4.5,0.1,0.022222222,AP
4.75,4.9,4.75,4.8,1/24/2008,2837000,2008,1,24,4,3,4.6,0.15,0.032608696,AP
4.75,4.8,4.75,4.8,1/25/2008,1241000,2008,1,25,4,4,4.75,0,0,AP
4.6,4.7,4.55,4.7,1/28/2008,7056000,2008,1,28,5,0,4.75,-0.15,-0.031578947,AP
4.65,4.7,4.6,4.7,1/29/2008,1055000,2008,1,29,5,1,4.6,0.05,0.010869565,AP
4.65,4.65,4.6,4.65,1/30/2008,701000,2008,1,30,5,2,4.65,0,0,AP
4.65,4.65,4.6,4.65,1/31/2008,3592000,2008,1,31,5,3,4.65,0,0,AP
4.85,4.85,4.65,4.65,2/1/2008,5243000,2008,2,1,5,4,4.65,0.2,0.043010753,AP
5.1,5.1,4.9,4.9,2/4/2008,6255000,2008,2,4,6,0,4.85,0.25,0.051546392,AP
5.1,5.1,5,5.1,2/5/2008,5927000,2008,2,5,6,1,5.1,0,0,AP
5.1,5.1,4.85,5.1,2/6/2008,4662000,2008,2,6,6,2,5.1,0,0,AP
5.1,5.2,5,5,2/7/2008,7818000,2008,2,7,6,3,5.1,0,0,AP
5.2,5.5,5.2,5.3,2/8/2008,6842000,2008,2,8,6,4,5.1,0.1,0.019607843,AP
5.1,5.3,5.1,5.1,2/11/2008,1678000,2008,2,11,7,0,5.2,-0.1,-0.019230769,AP
5.2,5.2,5.1,5.1,2/12/2008,2668000,2008,2,12,7,1,5.1,0.1,0.019607843,AP
5.3,5.3,5.2,5.3,2/13/2008,3953000,2008,2,13,7,2,5.2,0.1,0.019230769,AP
5,5.3,5,5.3,2/14/2008,3524000,2008,2,14,7,3,5.3,-0.3,-0.056603774,AP
4.9,5,4.85,5,2/15/2008,22312000,2008,2,15,7,4,5,-0.1,-0.02,AP
4.8,4.85,4.8,4.85,2/18/2008,945000,2008,2,18,8,0,4.9,-0.1,-0.020408163,AP
4.9,4.9,4.85,4.9,2/19/2008,2102000,2008,2,19,8,1,4.8,0.1,0.020833333,AP
4.95,4.95,4.8,4.9,2/20/2008,769000,2008,2,20,8,2,4.9,0.05,0.010204082,AP
4.95,4.95,4.9,4.9,2/21/2008,470000,2008,2,21,8,3,4.95,0,0,AP
4.9,4.9,4.75,4.8,2/22/2008,757000,2008,2,22,8,4,4.95,-0.05,-0.01010101,AP
4.7,4.8,4.7,4.8,2/26/2008,1830000,2008,2,26,9,1,4.9,-0.2,-0.040816327,AP
4.75,4.8,4.7,4.7,2/27/2008,776000,2008,2,27,9,2,4.7,0.05,0.010638298,AP
4.8,4.85,4.75,4.75,2/28/2008,6771000,2008,2,28,9,3,4.75,0.05,0.010526316,AP
4.8,4.85,4.7,4.7,2/29/2008,4024000,2008,2,29,9,4,4.8,0,0,AP
4.8,4.8,4.8,4.8,3/3/2008,3303000,2008,3,3,10,0,4.8,0,0,AP
4.8,4.9,4.8,4.8,3/4/2008,2141000,2008,3,4,10,1,4.8,0,0,AP
4.9,4.95,4.85,4.95,3/5/2008,8184000,2008,3,5,10,2,4.8,0.1,0.020833333,AP
5.1,5.2,4.9,4.95,3/6/2008,3285000,2008,3,6,10,3,4.9,0.2,0.040816327,AP
4.95,5,4.95,5,3/7/2008,590000,2008,3,7,10,4,5.1,-0.15,-0.029411765,AP
4.9,4.95,4.8,4.9,3/10/2008,2578000,2008,3,10,11,0,4.95,-0.05,-0.01010101,AP
4.8,4.8,4.8,4.8,3/11/2008,2275000,2008,3,11,11,1,4.9,-0.1,-0.020408163,AP
4.95,5,4.9,5,3/12/2008,772000,2008,3,12,11,2,4.8,0.15,0.03125,AP
4.75,4.9,4.75,4.9,3/13/2008,1498000,2008,3,13,11,3,4.95,-0.2,-0.04040404,AP
4.8,4.8,4.75,4.75,3/14/2008,1901000,2008,3,14,11,4,4.75,0.05,0.010526316,AP
4.7,4.75,4.7,4.75,3/17/2008,413000,2008,3,17,12,0,4.8,-0.1,-0.020833333,AP
4.75,4.75,4.6,4.7,3/18/2008,4844000,2008,3,18,12,1,4.7,0.05,0.010638298,AP
4.85,4.85,4.7,4.75,3/19/2008,755000,2008,3,19,12,2,4.75,0.1,0.021052632,AP
4.75,4.9,4.75,4.75,3/24/2008,575000,2008,3,24,13,0,4.85,-0.1,-0.020618557,AP
4.8,4.85,4.75,4.85,3/25/2008,794000,2008,3,25,13,1,4.75,0.05,0.010526316,AP
4.8,4.9,4.8,4.85,3/26/2008,169000,2008,3,26,13,2,4.8,0,0,AP
4.9,4.9,4.85,4.9,3/27/2008,1853000,2008,3,27,13,3,4.8,0.1,0.020833333,AP
4.85,4.85,4.85,4.85,3/28/2008,78000,2008,3,28,13,4,4.9,-0.05,-0.010204082,AP
4.8,4.95,4.8,4.85,3/31/2008,696000,2008,3,31,14,0,4.85,-0.05,-0.010309278,AP
4.8,4.85,4.75,4.8,4/1/2008,20406000,2008,4,1,14,1,4.8,0,0,AP
4.85,4.9,4.75,4.8,4/2/2008,13474000,2008,4,2,14,2,4.8,0.05,0.010416667,AP
4.85,4.85,4.8,4.8,4/3/2008,130000,2008,4,3,14,3,4.85,0,0,AP
4.8,4.85,4.8,4.85,4/4/2008,1156000,2008,4,4,14,4,4.85,-0.05,-0.010309278,AP
4.95,4.95,4.75,4.8,4/8/2008,5524000,2008,4,8,15,1,4.8,0.15,0.03125,AP
4.9,4.95,4.9,4.95,4/9/2008,165000,2008,4,9,15,2,4.95,-0.05,-0.01010101,AP
5,5,4.95,4.95,4/10/2008,6783000,2008,4,10,15,3,4.9,0.1,0.020408163,AP
5,5,5,5,4/11/2008,2326000,2008,4,11,15,4,5,0,0,AP
5.1,5.2,5,5,4/14/2008,4081000,2008,4,14,16,0,5,0.1,0.02,AP
5,5.1,5,5.1,4/15/2008,2653000,2008,4,15,16,1,5.1,-0.1,-0.019607843,AP
5.1,5.1,5,5,4/16/2008,1646000,2008,4,16,16,2,5,0.1,0.02,AP
5.1,5.1,5.1,5.1,4/17/2008,1802000,2008,4,17,16,3,5.1,0,0,AP
5.1,5.1,5.1,5.1,4/18/2008,732000,2008,4,18,16,4,5.1,0,0,AP
5,5.1,5,5.1,4/21/2008,3104000,2008,4,21,17,0,5.1,-0.1,-0.019607843,AP
5.1,5.2,5,5.1,4/22/2008,22468000,2008,4,22,17,1,5,0.1,0.02,AP
5.1,5.2,5,5.1,4/23/2008,6834000,2008,4,23,17,2,5.1,0,0,AP
5,5.1,5,5.1,4/24/2008,403000,2008,4,24,17,3,5.1,-0.1,-0.019607843,AP
5,5.1,5,5.1,4/25/2008,19532000,2008,4,25,17,4,5,0,0,AP
4.95,5.1,4.95,5,4/28/2008,471000,2008,4,28,18,0,5,-0.05,-0.01,AP
4.95,5,4.9,5,4/29/2008,1692000,2008,4,29,18,1,4.95,0,0,AP
5.1,5.1,4.95,4.95,4/30/2008,1204000,2008,4,30,18,2,4.95,0.15,0.03030303,AP
4.95,5,4.95,5,5/2/2008,772000,2008,5,2,18,4,5.1,-0.15,-0.029411765,AP
4.95,5,4.95,5,5/5/2008,1030000,2008,5,5,19,0,4.95,0,0,AP
4.95,4.95,4.9,4.95,5/6/2008,898000,2008,5,6,19,1,4.95,0,0,AP
5,5,4.95,4.95,5/7/2008,2737000,2008,5,7,19,2,4.95,0.05,0.01010101,AP
5.1,5.1,5,5,5/8/2008,3088000,2008,5,8,19,3,5,0.1,0.02,AP
5.1,5.1,5,5,5/9/2008,624000,2008,5,9,19,4,5.1,0,0,AP
5,5.1,5,5,5/12/2008,171000,2008,5,12,20,0,5.1,-0.1,-0.019607843,AP
5.1,5.2,5,5.1,5/13/2008,3594000,2008,5,13,20,1,5,0.1,0.02,AP
5.1,5.2,5.1,5.2,5/14/2008,3030000,2008,5,14,20,2,5.1,0,0,AP
5,5.2,5,5.1,5/15/2008,5019000,2008,5,15,20,3,5.1,-0.1,-0.019607843,AP
5,5.1,5,5,5/16/2008,4588000,2008,5,16,20,4,5,0,0,AP
5.1,5.2,5,5.1,5/19/2008,22732000,2008,5,19,21,0,5,0.1,0.02,AP
5.1,5.2,5.1,5.1,5/20/2008,6799000,2008,5,20,21,1,5.1,0,0,AP
5.1,5.1,5,5,5/21/2008,3432000,2008,5,21,21,2,5.1,0,0,AP
5.2,5.3,5.1,5.1,5/22/2008,23651000,2008,5,22,21,3,5.1,0.1,0.019607843,AP
5.3,5.3,5.2,5.2,5/23/2008,5935000,2008,5,23,21,4,5.2,0.1,0.019230769,AP
5.3,5.3,5.2,5.3,5/26/2008,5182000,2008,5,26,22,0,5.3,0,0,AP
5.5,5.7,5.4,5.4,5/27/2008,15414000,2008,5,27,22,1,5.3,0.2,0.037735849,AP
5.5,5.6,5.4,5.5,5/28/2008,6126000,2008,5,28,22,2,5.5,0,0,AP
5.4,5.5,5.4,5.5,5/29/2008,5084000,2008,5,29,22,3,5.5,-0.1,-0.018181818,AP
5.6,5.6,5.4,5.4,5/30/2008,8772000,2008,5,30,22,4,5.4,0.2,0.037037037,AP
5.6,5.6,5.5,5.5,6/2/2008,3068000,2008,6,2,23,0,5.6,0,0,AP
5.5,5.5,5.4,5.4,6/4/2008,7502000,2008,6,4,23,2,5.6,-0.1,-0.017857143,AP
5.5,5.5,5.5,5.5,6/5/2008,3873000,2008,6,5,23,3,5.5,0,0,AP
5.4,5.5,5.4,5.5,6/6/2008,2008000,2008,6,6,23,4,5.5,-0.1,-0.018181818,AP
5.4,5.5,5.4,5.4,6/10/2008,2532000,2008,6,10,24,1,5.4,0,0,AP
5.4,5.4,5.3,5.3,6/11/2008,1332000,2008,6,11,24,2,5.4,0,0,AP
5.2,5.3,5.2,5.3,6/12/2008,6010000,2008,6,12,24,3,5.4,-0.2,-0.037037037,AP
5.3,5.3,5.2,5.2,6/13/2008,1414000,2008,6,13,24,4,5.2,0.1,0.019230769,AP
5.5,5.5,5.4,5.4,6/16/2008,5171000,2008,6,16,25,0,5.3,0.2,0.037735849,AP
5.5,5.6,5.5,5.5,6/17/2008,1334000,2008,6,17,25,1,5.5,0,0,AP
5.3,5.5,5.3,5.5,6/18/2008,14084000,2008,6,18,25,2,5.5,-0.2,-0.036363636,AP
5.3,5.3,5.2,5.2,6/19/2008,2588000,2008,6,19,25,3,5.3,0,0,AP
5.3,5.3,5.2,5.3,6/20/2008,571000,2008,6,20,25,4,5.3,0,0,AP
5.1,5.3,5.1,5.2,6/23/2008,2854000,2008,6,23,26,0,5.3,-0.2,-0.037735849,AP
5.1,5.2,5,5,6/24/2008,960000,2008,6,24,26,1,5.1,0,0,AP
5.2,5.2,5.1,5.2,6/25/2008,1417000,2008,6,25,26,2,5.1,0.1,0.019607843,AP
5.2,5.2,5.1,5.2,6/26/2008,2716000,2008,6,26,26,3,5.2,0,0,AP
5.2,5.2,5.1,5.1,6/27/2008,392000,2008,6,27,26,4,5.2,0,0,AP
5.2,5.2,5.1,5.2,6/30/2008,3788000,2008,6,30,27,0,5.2,0,0,AP
5,5.1,5,5.1,7/1/2008,2950000,2008,7,1,27,1,5.2,-0.2,-0.038461538,AP
5.1,5.1,5,5,7/2/2008,1496000,2008,7,2,27,2,5,0.1,0.02,AP
5,5,4.95,5,7/3/2008,9007000,2008,7,3,27,3,5.1,-0.1,-0.019607843,AP
5,5.1,5,5,7/4/2008,5677000,2008,7,4,27,4,5,0,0,AP
5,5,4.95,4.95,7/7/2008,375000,2008,7,7,28,0,5,0,0,AP
5.1,5.1,5,5.1,7/8/2008,2214000,2008,7,8,28,1,5,0.1,0.02,AP
5.1,5.1,5.1,5.1,7/9/2008,7671000,2008,7,9,28,2,5.1,0,0,AP
5.2,5.2,5.1,5.1,7/10/2008,1911000,2008,7,10,28,3,5.1,0.1,0.019607843,AP
5.1,5.1,5.1,5.1,7/11/2008,3940000,2008,7,11,28,4,5.2,-0.1,-0.019230769,AP
5.2,5.2,5.1,5.1,7/14/2008,12000,2008,7,14,29,0,5.1,0.1,0.019607843,AP
5.1,5.2,5.1,5.1,7/15/2008,1004000,2008,7,15,29,1,5.2,-0.1,-0.019230769,AP
5,5,5,5,7/16/2008,565000,2008,7,16,29,2,5.1,-0.1,-0.019607843,AP
5.1,5.1,5.1,5.1,7/17/2008,5385000,2008,7,17,29,3,5,0.1,0.02,AP
5.1,5.1,5.1,5.1,7/18/2008,1334000,2008,7,18,29,4,5.1,0,0,AP
5.1,5.1,5.1,5.1,7/21/2008,1146000,2008,7,21,30,0,5.1,0,0,AP
5.3,5.3,5.2,5.2,7/23/2008,683000,2008,7,23,30,2,5.1,0.2,0.039215686,AP
5.4,5.5,5.2,5.2,7/24/2008,2761000,2008,7,24,30,3,5.3,0.1,0.018867925,AP
5.4,5.4,5.2,5.3,7/25/2008,1246000,2008,7,25,30,4,5.4,0,0,AP
5.4,5.4,5.3,5.4,7/28/2008,630000,2008,7,28,31,0,5.4,0,0,AP
5.4,5.4,5.3,5.3,7/29/2008,2085000,2008,7,29,31,1,5.4,0,0,AP
5.4,5.5,5.4,5.4,7/30/2008,7906000,2008,7,30,31,2,5.4,0,0,AP
5.5,5.7,5.5,5.5,7/31/2008,48511000,2008,7,31,31,3,5.4,0.1,0.018518519,AP
5.6,5.6,5.5,5.6,8/1/2008,15912000,2008,8,1,31,4,5.5,0.1,0.018181818,AP
5.6,5.6,5.4,5.5,8/4/2008,6878000,2008,8,4,32,0,5.6,0,0,AP
5.6,5.7,5.5,5.6,8/5/2008,19595000,2008,8,5,32,1,5.6,0,0,AP
5.7,5.8,5.6,5.6,8/6/2008,28012000,2008,8,6,32,2,5.6,0.1,0.017857143,AP
5.7,5.8,5.6,5.7,8/7/2008,13809000,2008,8,7,32,3,5.7,0,0,AP
5.7,5.7,5.6,5.6,8/8/2008,12283000,2008,8,8,32,4,5.7,0,0,AP
5.8,5.8,5.7,5.7,8/11/2008,14943000,2008,8,11,33,0,5.7,0.1,0.01754386,AP
6,6.1,5.7,5.8,8/12/2008,36906000,2008,8,12,33,1,5.8,0.2,0.034482759,AP
6,6,5.9,6,8/13/2008,11487000,2008,8,13,33,2,6,0,0,AP
5.9,6,5.9,5.9,8/14/2008,5659000,2008,8,14,33,3,6,-0.1,-0.016666667,AP
5.7,5.9,5.7,5.9,8/15/2008,12366000,2008,8,15,33,4,5.9,-0.2,-0.033898305,AP
5.7,5.8,5.7,5.7,8/19/2008,7346000,2008,8,19,34,1,5.7,0,0,AP
5.7,5.7,5.6,5.7,8/20/2008,10377000,2008,8,20,34,2,5.7,0,0,AP
5.5,5.7,5.5,5.7,8/21/2008,14003000,2008,8,21,34,3,5.7,-0.2,-0.035087719,AP
5.5,5.7,5.5,5.6,8/22/2008,8572000,2008,8,22,34,4,5.5,0,0,AP
5.6,5.6,5.5,5.6,8/26/2008,1312000,2008,8,26,35,1,5.5,0.1,0.018181818,AP
5.7,5.7,5.6,5.6,8/27/2008,427000,2008,8,27,35,2,5.6,0.1,0.017857143,AP
5.6,5.7,5.6,5.6,8/28/2008,5861000,2008,8,28,35,3,5.7,-0.1,-0.01754386,AP
