c,h,l,o,t,v,y,m,d,w,wd,last,change,pchange,symbol
0.1904,0.1904,0.1904,0.1904,9/1/1988,140712.957,1988,9,1,35,3,0.1904,0,0,CHIB
0.1894,0.1894,0.1894,0.1894,9/7/1988,2104039.476,1988,9,7,36,2,0.1904,-0.001,-0.005252101,CHIB
0.1894,0.1894,0.1894,0.1894,9/16/1988,33507.6588,1988,9,16,37,4,0.1894,0,0,CHIB
0.2033,0.2033,0.2033,0.2033,12/8/1988,3517892.532,1988,12,8,49,3,0.1894,0.0139,0.073389652,CHIB
0.2033,0.2033,0.2033,0.2033,12/19/1988,67001.5962,1988,12,19,51,0,0.2033,0,0,CHIB
0.2085,0.2085,0.2085,0.2085,12/23/1988,810797.526,1988,12,23,51,4,0.2033,0.0052,0.025577964,CHIB
0.2318,0.2318,0.2318,0.2318,4/3/1989,1175978.866,1989,4,3,14,0,0.2085,0.0233,0.1117506,CHIB
0.2318,0.2318,0.2318,0.2318,4/4/1989,388644.9336,1989,4,4,14,1,0.2318,0,0,CHIB
0.2318,0.2318,0.2318,0.2318,4/6/1989,170872.5942,1989,4,6,14,3,0.2318,0,0,CHIB
0.2395,0.2395,0.2395,0.2395,4/12/1989,67001.5962,1989,4,12,15,2,0.2318,0.0077,0.033218292,CHIB
0.2395,0.2395,0.2395,0.2395,4/18/1989,807435.783,1989,4,18,16,1,0.2395,0,0,CHIB
0.2395,0.2395,0.2395,0.2395,4/19/1989,73711.3608,1989,4,19,16,2,0.2395,0,0,CHIB
0.242,0.242,0.242,0.242,4/21/1989,83755.4256,1989,4,21,16,4,0.2395,0.0025,0.010438413,CHIB
0.242,0.242,0.242,0.242,4/25/1989,1822599.841,1989,4,25,17,1,0.242,0,0,CHIB
0.242,0.242,0.242,0.242,4/28/1989,268033.8276,1989,4,28,17,4,0.242,0,0,CHIB
0.2473,0.2473,0.2473,0.2473,5/12/1989,1092223.44,1989,5,12,19,4,0.242,0.0053,0.021900826,CHIB
0.2499,0.2499,0.2499,0.2499,5/15/1989,2010226.264,1989,5,15,20,0,0.2473,0.0026,0.010513546,CHIB
0.2499,0.2499,0.2499,0.2499,6/8/1989,2010226.264,1989,6,8,23,3,0.2499,0,0,CHIB
0.3274,0.3274,0.3274,0.3274,1/8/1990,670070.8476,1990,1,8,2,0,0.2499,0.0775,0.31012405,CHIB
0.3274,0.3274,0.3274,0.3274,1/10/1990,80407.404,1990,1,10,2,2,0.3274,0,0,CHIB
0.3235,0.3235,0.3235,0.3235,1/15/1990,20101.851,1990,1,15,3,0,0.3274,-0.0039,-0.011912034,CHIB
0.321,0.321,0.3196,0.3196,1/29/1990,1705336.756,1990,1,29,5,0,0.3235,-0.0025,-0.007727975,CHIB
0.3352,0.3352,0.3352,0.3352,1/30/1990,971612.334,1990,1,30,5,1,0.321,0.0142,0.04423676,CHIB
0.3352,0.3352,0.3352,0.3352,2/5/1990,1055367.76,1990,2,5,6,0,0.3352,0,0,CHIB
0.3352,0.3352,0.3352,0.3352,2/7/1990,593011.4652,1990,2,7,6,2,0.3352,0,0,CHIB
0.3506,0.3506,0.3506,0.3506,2/12/1990,46899.7452,1990,2,12,7,0,0.3352,0.0154,0.045942721,CHIB
0.3519,0.3519,0.3519,0.3519,2/13/1990,304889.508,1990,2,13,7,1,0.3506,0.0013,0.003707929,CHIB
0.3352,0.3352,0.3352,0.3352,2/15/1990,33507.6588,1990,2,15,7,3,0.3519,-0.0167,-0.047456664,CHIB
0.3532,0.3532,0.3532,0.3532,2/16/1990,33507.6588,1990,2,16,7,4,0.3352,0.018,0.053699284,CHIB
0.3532,0.3532,0.3532,0.3532,2/19/1990,26797.8942,1990,2,19,8,0,0.3532,0,0,CHIB
0.3532,0.3532,0.3532,0.3532,2/20/1990,730376.4006,1990,2,20,8,1,0.3532,0,0,CHIB
0.3558,0.3558,0.3558,0.3558,2/21/1990,13405.8078,1990,2,21,8,2,0.3532,0.0026,0.007361268,CHIB
0.3584,0.3584,0.3584,0.3584,3/7/1990,13405.8078,1990,3,7,10,2,0.3558,0.0026,0.007307476,CHIB
0.3848,0.3848,0.3848,0.3848,3/20/1990,67001.5962,1990,3,20,12,1,0.3584,0.0264,0.073660714,CHIB
0.3848,0.3848,0.3848,0.3848,3/23/1990,268033.8276,1990,3,23,12,4,0.3848,0,0,CHIB
0.3337,0.3337,0.3337,0.3337,10/8/1991,93813.2118,1991,10,8,41,1,0.3848,-0.0511,-0.132796258,CHIB
0.335,0.335,0.335,0.335,10/9/1991,60305.553,1991,10,9,41,2,0.3337,0.0013,0.003895715,CHIB
0.3364,0.3364,0.3364,0.3364,10/21/1991,981656.3988,1991,10,21,43,0,0.335,0.0014,0.004179104,CHIB
0.3364,0.3364,0.3364,0.3364,10/23/1991,1159225.036,1991,10,23,43,2,0.3364,0,0,CHIB
0.3393,0.3393,0.3393,0.3393,10/25/1991,469052.3376,1991,10,25,43,4,0.3364,0.0029,0.00862069,CHIB
0.3364,0.3364,0.3364,0.3364,10/30/1991,221120.361,1991,10,30,44,2,0.3393,-0.0029,-0.008547009,CHIB
0.3364,0.3364,0.3364,0.3364,11/7/1991,60305.553,1991,11,7,45,3,0.3364,0,0,CHIB
0.3364,0.3364,0.3364,0.3364,11/11/1991,308237.5296,1991,11,11,46,0,0.3364,0,0,CHIB
0.3364,0.3364,0.3364,0.3364,11/13/1991,67001.5962,1991,11,13,46,2,0.3364,0,0,CHIB
0.3364,0.3364,0.3364,0.3364,11/14/1991,20101.851,1991,11,14,46,3,0.3364,0,0,CHIB
0.3337,0.3337,0.3337,0.3337,11/19/1991,1990124.413,1991,11,19,47,1,0.3364,-0.0027,-0.008026159,CHIB
0.3364,0.3364,0.3364,0.3364,11/25/1991,134016.9138,1991,11,25,48,0,0.3337,0.0027,0.0080911,CHIB
0.3364,0.3364,0.3364,0.3364,11/26/1991,123959.1276,1991,11,26,48,1,0.3364,0,0,CHIB
0.338,0.338,0.338,0.338,11/28/1991,874451.1006,1991,11,28,48,3,0.3364,0.0016,0.004756243,CHIB
0.3364,0.3364,0.3364,0.3364,12/2/1991,60305.553,1991,12,2,49,0,0.338,-0.0016,-0.004733728,CHIB
0.3506,0.3506,0.3506,0.3506,12/23/1991,23452630.6,1991,12,23,52,0,0.3364,0.0142,0.042211653,CHIB
0.3506,0.3506,0.3506,0.3506,12/24/1991,26803012.28,1991,12,24,52,1,0.3506,0,0,CHIB
0.3506,0.3506,0.3506,0.3506,12/26/1991,20102262.64,1991,12,26,52,3,0.3506,0,0,CHIB
0.3506,0.3506,0.3506,0.3506,12/27/1991,23020433.94,1991,12,27,52,4,0.3506,0,0,CHIB
0.3564,0.3564,0.3564,0.3564,5/7/1992,871103.079,1992,5,7,19,3,0.3506,0.0058,0.016543069,CHIB
0.3564,0.3564,0.3564,0.3564,5/8/1992,13405.8078,1992,5,8,19,4,0.3564,0,0,CHIB
0.362,0.362,0.362,0.362,5/25/1992,1655088.989,1992,5,25,22,0,0.3564,0.0056,0.015712682,CHIB
0.3706,0.3706,0.3564,0.3564,6/11/1992,897900.9732,1992,6,11,24,3,0.362,0.0086,0.023756906,CHIB
0.3734,0.3734,0.3734,0.3734,6/17/1992,670070.8476,1992,6,17,25,2,0.3706,0.0028,0.007555316,CHIB
0.3734,0.3734,0.3734,0.3734,6/18/1992,1072121.589,1992,6,18,25,3,0.3734,0,0,CHIB
0.3677,0.3677,0.3677,0.3677,10/1/1992,576271.3572,1992,10,1,40,3,0.3734,-0.0057,-0.015265131,CHIB
0.3677,0.3677,0.3677,0.3677,10/7/1992,1340155.417,1992,10,7,41,2,0.3677,0,0,CHIB
0.3677,0.3677,0.3677,0.3677,10/12/1992,53609.5098,1992,10,12,42,0,0.3677,0,0,CHIB
0.3677,0.3677,0.3677,0.3677,10/14/1992,683476.6554,1992,10,14,42,2,0.3677,0,0,CHIB
0.3677,0.3677,0.3677,0.3677,10/20/1992,951510.483,1992,10,20,43,1,0.3677,0,0,CHIB
0.3692,0.3692,0.3692,0.3692,10/22/1992,804087.7614,1992,10,22,43,3,0.3677,0.0015,0.004079413,CHIB
0.3677,0.3677,0.3677,0.3677,10/29/1992,388644.9336,1992,10,29,44,3,0.3692,-0.0015,-0.004062839,CHIB
0.3677,0.3677,0.3677,0.3677,11/4/1992,3350381.681,1992,11,4,45,2,0.3677,0,0,CHIB
0.3677,0.3677,0.3677,0.3677,11/5/1992,13414905.09,1992,11,5,45,3,0.3677,0,0,CHIB
0.3677,0.3677,0.3677,0.3677,11/10/1992,120611.106,1992,11,10,46,1,0.3677,0,0,CHIB
0.3677,0.3677,0.3677,0.3677,11/12/1992,442254.4434,1992,11,12,46,3,0.3677,0,0,CHIB
0.3677,0.3677,0.3677,0.3677,11/16/1992,67001.5962,1992,11,16,47,0,0.3677,0,0,CHIB
0.3763,0.3763,0.3763,0.3763,11/18/1992,1340155.417,1992,11,18,47,2,0.3677,0.0086,0.023388632,CHIB
0.3791,0.3791,0.3791,0.3791,11/24/1992,549459.7416,1992,11,24,48,1,0.3763,0.0028,0.007440872,CHIB
0.3791,0.3791,0.3791,0.3791,12/3/1992,268033.8276,1992,12,3,49,3,0.3791,0,0,CHIB
0.3734,0.3734,0.3734,0.3734,12/18/1992,6700749.64,1992,12,18,51,4,0.3791,-0.0057,-0.015035611,CHIB
0.3734,0.3734,0.3734,0.3734,12/21/1992,562865.5494,1992,12,21,52,0,0.3734,0,0,CHIB
0.3734,0.3734,0.3734,0.3734,12/22/1992,469052.3376,1992,12,22,52,1,0.3734,0,0,CHIB
0.3791,0.3791,0.3791,0.3791,2/1/1993,227830.1256,1993,2,1,5,0,0.3734,0.0057,0.015265131,CHIB
0.3848,0.3848,0.3848,0.3848,2/10/1993,2291652.178,1993,2,10,6,2,0.3791,0.0057,0.015035611,CHIB
0.3763,0.3763,0.3763,0.3763,2/18/1993,80407.404,1993,2,18,7,3,0.3848,-0.0085,-0.022089397,CHIB
0.3819,0.3819,0.3763,0.3763,2/23/1993,3966843.019,1993,2,23,8,1,0.3763,0.0056,0.014881743,CHIB
0.3848,0.3848,0.3848,0.3848,2/24/1993,194322.4668,1993,2,24,8,2,0.3819,0.0029,0.007593611,CHIB
0.3848,0.3848,0.3848,0.3848,3/12/1993,415442.8278,1993,3,12,10,4,0.3848,0,0,CHIB
0.3848,0.3848,0.3848,0.3848,3/15/1993,67001.5962,1993,3,15,11,0,0.3848,0,0,CHIB
0.3848,0.3848,0.3848,0.3848,3/17/1993,26797.8942,1993,3,17,11,2,0.3848,0,0,CHIB
0.3763,0.3763,0.3763,0.3763,3/22/1993,4321980.293,1993,3,22,12,0,0.3848,-0.0085,-0.022089397,CHIB
0.3848,0.3848,0.3848,0.3848,3/24/1993,2841125.641,1993,3,24,12,2,0.3763,0.0085,0.02258836,CHIB
0.3848,0.3848,0.3848,0.3848,3/25/1993,301527.765,1993,3,25,12,3,0.3848,0,0,CHIB
0.3848,0.3848,0.3848,0.3848,3/26/1993,2298361.943,1993,3,26,12,4,0.3848,0,0,CHIB
0.3991,0.3991,0.3848,0.3848,4/1/1993,2653499.218,1993,4,1,13,3,0.3848,0.0143,0.037162162,CHIB
0.4019,0.4019,0.4019,0.4019,4/6/1993,2345261.688,1993,4,6,14,1,0.3991,0.0028,0.007015786,CHIB
0.4019,0.4019,0.4019,0.4019,4/12/1993,93813.2118,1993,4,12,15,0,0.4019,0,0,CHIB
0.4019,0.4019,0.4019,0.4019,4/13/1993,1695292.691,1993,4,13,15,1,0.4019,0,0,CHIB
0.4019,0.4019,0.4019,0.4019,4/15/1993,227830.1256,1993,4,15,15,3,0.4019,0,0,CHIB
0.4132,0.4132,0.4132,0.4132,4/19/1993,1608175.523,1993,4,19,16,0,0.4019,0.0113,0.028116447,CHIB
0.4076,0.4076,0.4076,0.4076,4/21/1993,1366953.311,1993,4,21,16,2,0.4132,-0.0056,-0.013552759,CHIB
0.4757,0.4757,0.4757,0.4757,5/11/1993,2418973.049,1993,5,11,19,1,0.4076,0.0681,0.167075564,CHIB
0.4701,0.4701,0.4701,0.4701,5/12/1993,127320.8706,1993,5,12,19,2,0.4757,-0.0056,-0.011772125,CHIB
0.4815,0.4815,0.4815,0.4815,5/18/1993,4100859.932,1993,5,18,20,1,0.4701,0.0114,0.02425016,CHIB
0.4899,0.4899,0.4899,0.4899,5/20/1993,7571852.719,1993,5,20,20,3,0.4815,0.0084,0.017445483,CHIB
0.4929,0.4929,0.4929,0.4929,5/24/1993,1695292.691,1993,5,24,21,0,0.4899,0.003,0.006123699,CHIB
0.4929,0.4929,0.4929,0.4929,5/25/1993,1728800.35,1993,5,25,21,1,0.4929,0,0,CHIB
0.4929,0.5242,0.4929,0.5242,5/26/1993,1829309.605,1993,5,26,21,2,0.4929,0,0,CHIB
0.5242,0.5242,0.5242,0.5242,5/27/1993,87103.4472,1993,5,27,21,3,0.4929,0.0313,0.063501724,CHIB
0.5099,0.5099,0.5099,0.5099,5/31/1993,33507.6588,1993,5,31,22,0,0.5242,-0.0143,-0.027279664,CHIB
0.5099,0.5099,0.5099,0.5099,6/3/1993,1286545.907,1993,6,3,22,3,0.5099,0,0,CHIB
0.5099,0.5099,0.5099,0.5099,6/7/1993,100509.255,1993,6,7,23,0,0.5099,0,0,CHIB
0.5213,0.5213,0.5099,0.5099,6/10/1993,448950.4866,1993,6,10,23,3,0.5099,0.0114,0.022357325,CHIB
0.5269,0.5269,0.5269,0.5269,6/21/1993,87103.4472,1993,6,21,25,0,0.5213,0.0056,0.010742375,CHIB
0.5213,0.5213,0.5213,0.5213,7/1/1993,4375589.803,1993,7,1,26,3,0.5269,-0.0056,-0.010628203,CHIB
0.5269,0.5269,0.5269,0.5269,7/2/1993,134016.9138,1993,7,2,26,4,0.5213,0.0056,0.010742375,CHIB
0.5269,0.5269,0.5269,0.5269,7/6/1993,435544.6788,1993,7,6,27,1,0.5269,0,0,CHIB
0.5156,0.5156,0.5156,0.5156,7/12/1993,1675190.84,1993,7,12,28,0,0.5269,-0.0113,-0.021446195,CHIB
0.5043,0.5043,0.5043,0.5043,7/14/1993,2325159.837,1993,7,14,28,2,0.5156,-0.0113,-0.021916214,CHIB
0.5213,0.5269,0.5213,0.5269,7/22/1993,60305.553,1993,7,22,29,3,0.5043,0.017,0.033710093,CHIB
0.5213,0.5213,0.5213,0.5213,8/2/1993,40203.702,1993,8,2,31,0,0.5213,0,0,CHIB
0.5269,0.5269,0.5269,0.5269,8/3/1993,911306.781,1993,8,3,31,1,0.5213,0.0056,0.010742375,CHIB
0.5269,0.5269,0.5269,0.5269,8/5/1993,60305.553,1993,8,5,31,3,0.5269,0,0,CHIB
0.5269,0.5269,0.5269,0.5269,8/9/1993,308237.5296,1993,8,9,32,0,0.5269,0,0,CHIB
0.5326,0.5326,0.5269,0.5269,8/11/1993,549459.7416,1993,8,11,32,2,0.5269,0.0057,0.010817992,CHIB
0.5269,0.5269,0.5269,0.5269,8/12/1993,6696.0432,1993,8,12,32,3,0.5326,-0.0057,-0.010702216,CHIB
0.5383,0.5383,0.5383,0.5383,8/13/1993,134016.9138,1993,8,13,32,4,0.5269,0.0114,0.021635984,CHIB
0.5269,0.5269,0.5269,0.5269,8/16/1993,40203.702,1993,8,16,33,0,0.5383,-0.0114,-0.021177782,CHIB
0.5412,0.5412,0.5412,0.5412,8/19/1993,207728.2746,1993,8,19,33,3,0.5269,0.0143,0.027139875,CHIB
0.5269,0.5269,0.5269,0.5269,8/23/1993,489154.1886,1993,8,23,34,0,0.5412,-0.0143,-0.026422764,CHIB
0.5269,0.5269,0.5269,0.5269,8/26/1993,1621581.331,1993,8,26,34,3,0.5269,0,0,CHIB
0.5383,0.5383,0.5383,0.5383,8/27/1993,234526.1688,1993,8,27,34,4,0.5269,0.0114,0.021635984,CHIB
0.544,0.544,0.544,0.544,9/13/1993,100509.255,1993,9,13,37,0,0.5383,0.0057,0.010588891,CHIB
0.5497,0.5497,0.5497,0.5497,9/20/1993,46899.7452,1993,9,20,38,0,0.544,0.0057,0.010477941,CHIB
0.5497,0.5497,0.5497,0.5497,9/28/1993,13405.8078,1993,9,28,39,1,0.5497,0,0,CHIB
0.5497,0.5497,0.5497,0.5497,10/15/1993,569561.5926,1993,10,15,41,4,0.5497,0,0,CHIB
0.6122,0.6122,0.6122,0.6122,2/16/1994,536053.9338,1994,2,16,7,2,0.5497,0.0625,0.113698381,CHIB
0.6122,0.6122,0.6094,0.6094,2/17/1994,234526.1688,1994,2,17,7,3,0.6122,0,0,CHIB
0.6151,0.6151,0.6122,0.6122,2/18/1994,402050.7414,1994,2,18,7,4,0.6122,0.0029,0.004737014,CHIB
0.6151,0.6151,0.6151,0.6151,2/21/1994,201018.51,1994,2,21,8,0,0.6151,0,0,CHIB
0.6266,0.6266,0.6122,0.6122,2/22/1994,991714.185,1994,2,22,8,1,0.6151,0.0115,0.018696147,CHIB
0.6151,0.6151,0.6151,0.6151,2/23/1994,268033.8276,1994,2,23,8,2,0.6266,-0.0115,-0.018353016,CHIB
0.6266,0.6266,0.6151,0.6151,2/24/1994,207728.2746,1994,2,24,8,3,0.6151,0.0115,0.018696147,CHIB
0.635,0.635,0.6266,0.635,2/28/1994,1507666.268,1994,2,28,9,0,0.6266,0.0084,0.013405681,CHIB
0.6179,0.6179,0.6179,0.6179,3/1/1994,201018.51,1994,3,1,9,1,0.635,-0.0171,-0.026929134,CHIB
0.6208,0.6208,0.6179,0.6179,3/2/1994,268033.8276,1994,3,2,9,2,0.6179,0.0029,0.004693316,CHIB
0.6236,0.635,0.6151,0.6151,3/3/1994,864393.3144,1994,3,3,9,3,0.6208,0.0028,0.004510309,CHIB
0.6065,0.6065,0.6065,0.6065,3/4/1994,750478.2516,1994,3,4,9,4,0.6236,-0.0171,-0.027421424,CHIB
0.6122,0.6122,0.6065,0.6065,3/7/1994,1219530.589,1994,3,7,10,0,0.6065,0.0057,0.009398186,CHIB
0.6122,0.6122,0.6122,0.6122,3/8/1994,670070.8476,1994,3,8,10,1,0.6122,0,0,CHIB
0.6122,0.6122,0.6122,0.6122,3/9/1994,134016.9138,1994,3,9,10,2,0.6122,0,0,CHIB
0.6094,0.6094,0.6094,0.6094,3/10/1994,134016.9138,1994,3,10,10,3,0.6122,-0.0028,-0.004573669,CHIB
0.6094,0.6094,0.6094,0.6094,3/11/1994,837595.4202,1994,3,11,10,4,0.6094,0,0,CHIB
0.6094,0.6094,0.6094,0.6094,3/14/1994,13405.8078,1994,3,14,11,0,0.6094,0,0,CHIB
0.6122,0.6122,0.6122,0.6122,3/15/1994,33507.6588,1994,3,15,11,1,0.6094,0.0028,0.004594683,CHIB
0.6122,0.6122,0.6122,0.6122,3/17/1994,469052.3376,1994,3,17,11,3,0.6122,0,0,CHIB
0.6122,0.6179,0.6122,0.6179,3/18/1994,649968.9966,1994,3,18,11,4,0.6122,0,0,CHIB
0.6208,0.6208,0.6122,0.6122,3/21/1994,234526.1688,1994,3,21,12,0,0.6122,0.0086,0.014047697,CHIB
0.6151,0.6151,0.6151,0.6151,3/22/1994,348441.2316,1994,3,22,12,1,0.6208,-0.0057,-0.009181701,CHIB
0.6179,0.6179,0.6151,0.6179,3/23/1994,4429199.313,1994,3,23,12,2,0.6151,0.0028,0.004552105,CHIB
0.6151,0.6151,0.6151,0.6151,3/25/1994,603069.2514,1994,3,25,12,4,0.6179,-0.0028,-0.004531478,CHIB
0.6151,0.6266,0.6151,0.6266,3/29/1994,1333445.652,1994,3,29,13,1,0.6151,0,0,CHIB
0.6179,0.6179,0.6179,0.6179,3/30/1994,40203.702,1994,3,30,13,2,0.6151,0.0028,0.004552105,CHIB
0.635,0.635,0.6236,0.6236,4/8/1994,60305.553,1994,4,8,14,4,0.6179,0.0171,0.027674381,CHIB
0.6122,0.6122,0.6065,0.6065,4/14/1994,1011816.036,1994,4,14,15,3,0.635,-0.0228,-0.035905512,CHIB
0.635,0.635,0.635,0.635,4/15/1994,268033.8276,1994,4,15,15,4,0.6122,0.0228,0.037242731,CHIB
0.6122,0.6122,0.6122,0.6122,4/19/1994,1889615.158,1994,4,19,16,1,0.635,-0.0228,-0.035905512,CHIB
0.6179,0.6179,0.6179,0.6179,4/21/1994,348441.2316,1994,4,21,16,3,0.6122,0.0057,0.009310683,CHIB
0.6179,0.6179,0.6179,0.6179,4/22/1994,167524.5726,1994,4,22,16,4,0.6179,0,0,CHIB
0.6236,0.6236,0.6236,0.6236,4/25/1994,482458.1454,1994,4,25,17,0,0.6179,0.0057,0.009224794,CHIB
0.6208,0.6208,0.6208,0.6208,4/28/1994,6696.0432,1994,4,28,17,3,0.6236,-0.0028,-0.004490058,CHIB
0.6236,0.6236,0.6236,0.6236,4/29/1994,13405.8078,1994,4,29,17,4,0.6208,0.0028,0.004510309,CHIB
0.6266,0.6266,0.6266,0.6266,5/5/1994,134016.9138,1994,5,5,18,3,0.6236,0.003,0.004810776,CHIB
0.6293,0.6293,0.6266,0.6266,5/6/1994,87103.4472,1994,5,6,18,4,0.6266,0.0027,0.004308969,CHIB
0.6293,0.6293,0.6293,0.6293,5/11/1994,67001.5962,1994,5,11,19,2,0.6293,0,0,CHIB
0.6208,0.6236,0.6208,0.6236,5/13/1994,462356.2944,1994,5,13,19,4,0.6293,-0.0085,-0.013507071,CHIB
0.6208,0.6208,0.6208,0.6208,5/16/1994,100509.255,1994,5,16,20,0,0.6208,0,0,CHIB
0.6236,0.6236,0.6236,0.6236,5/20/1994,1065425.546,1994,5,20,20,4,0.6208,0.0028,0.004510309,CHIB
0.6208,0.6208,0.6208,0.6208,5/23/1994,67001.5962,1994,5,23,21,0,0.6236,-0.0028,-0.004490058,CHIB
0.6208,0.6208,0.6208,0.6208,5/24/1994,730376.4006,1994,5,24,21,1,0.6208,0,0,CHIB
0.6208,0.6208,0.6208,0.6208,5/25/1994,20101.851,1994,5,25,21,2,0.6208,0,0,CHIB
0.6208,0.6208,0.6208,0.6208,5/27/1994,1246342.205,1994,5,27,21,4,0.6208,0,0,CHIB
0.6236,0.6236,0.6236,0.6236,6/3/1994,489154.1886,1994,6,3,22,4,0.6208,0.0028,0.004510309,CHIB
0.6236,0.6236,0.6236,0.6236,6/6/1994,268033.8276,1994,6,6,23,0,0.6236,0,0,CHIB
0.6236,0.6236,0.6236,0.6236,6/8/1994,2003530.221,1994,6,8,23,2,0.6236,0,0,CHIB
0.6236,0.6236,0.6236,0.6236,6/9/1994,6696.0432,1994,6,9,23,3,0.6236,0,0,CHIB
0.6236,0.6236,0.6236,0.6236,6/10/1994,201018.51,1994,6,10,23,4,0.6236,0,0,CHIB
0.6236,0.6236,0.6236,0.6236,6/20/1994,67001.5962,1994,6,20,25,0,0.6236,0,0,CHIB
0.6236,0.6236,0.6236,0.6236,6/22/1994,134016.9138,1994,6,22,25,2,0.6236,0,0,CHIB
0.6322,0.6322,0.6236,0.6236,6/24/1994,1701988.735,1994,6,24,25,4,0.6236,0.0086,0.013790892,CHIB
0.6236,0.6236,0.6236,0.6236,6/28/1994,147422.7216,1994,6,28,26,1,0.6322,-0.0086,-0.01360329,CHIB
0.6293,0.6293,0.6293,0.6293,7/8/1994,201018.51,1994,7,8,27,4,0.6236,0.0057,0.009140475,CHIB
0.6293,0.6293,0.6293,0.6293,7/12/1994,67001.5962,1994,7,12,28,1,0.6293,0,0,CHIB
0.635,0.635,0.6236,0.6236,7/13/1994,11270661.91,1994,7,13,28,2,0.6293,0.0057,0.009057683,CHIB
0.6293,0.6293,0.6293,0.6293,7/18/1994,46899.7452,1994,7,18,29,0,0.635,-0.0057,-0.008976378,CHIB
0.635,0.635,0.635,0.635,7/21/1994,67001.5962,1994,7,21,29,3,0.6293,0.0057,0.009057683,CHIB
0.635,0.635,0.635,0.635,7/25/1994,402050.7414,1994,7,25,30,0,0.635,0,0,CHIB
0.6464,0.6464,0.6406,0.6406,7/27/1994,335035.4238,1994,7,27,30,2,0.635,0.0114,0.017952756,CHIB
0.6236,0.6236,0.6236,0.6236,7/29/1994,167524.5726,1994,7,29,30,4,0.6464,-0.0228,-0.035272277,CHIB
0.6293,0.6293,0.6293,0.6293,8/2/1994,13405.8078,1994,8,2,31,1,0.6236,0.0057,0.009140475,CHIB
0.6293,0.6293,0.6293,0.6293,8/4/1994,174220.6158,1994,8,4,31,3,0.6293,0,0,CHIB
0.635,0.6406,0.635,0.6406,8/5/1994,26797.8942,1994,8,5,31,4,0.6293,0.0057,0.009057683,CHIB
0.6236,0.6236,0.6236,0.6236,8/10/1994,6696.0432,1994,8,10,32,2,0.635,-0.0114,-0.017952756,CHIB
0.635,0.635,0.6236,0.6236,8/12/1994,502559.9964,1994,8,12,32,4,0.6236,0.0114,0.018280949,CHIB
0.635,0.635,0.635,0.635,8/15/1994,335035.4238,1994,8,15,33,0,0.635,0,0,CHIB
0.6464,0.6464,0.6406,0.6406,8/17/1994,10520183.66,1994,8,17,33,2,0.635,0.0114,0.017952756,CHIB
0.635,0.635,0.635,0.635,8/18/1994,13405.8078,1994,8,18,33,3,0.6464,-0.0114,-0.017636139,CHIB
0.6293,0.6293,0.6293,0.6293,8/19/1994,361847.0394,1994,8,19,33,4,0.635,-0.0057,-0.008976378,CHIB
0.6293,0.6293,0.6293,0.6293,8/25/1994,67001.5962,1994,8,25,34,3,0.6293,0,0,CHIB
0.6293,0.6293,0.6293,0.6293,8/26/1994,40203.702,1994,8,26,34,4,0.6293,0,0,CHIB
0.635,0.635,0.635,0.635,8/30/1994,67001.5962,1994,8,30,35,1,0.6293,0.0057,0.009057683,CHIB
0.6435,0.6435,0.6435,0.6435,9/1/1994,1179326.887,1994,9,1,35,3,0.635,0.0085,0.013385827,CHIB
0.6406,0.6406,0.6379,0.6379,9/5/1994,67001.5962,1994,9,5,36,0,0.6435,-0.0029,-0.004506605,CHIB
0.6379,0.6379,0.6379,0.6379,9/6/1994,40203.702,1994,9,6,36,1,0.6406,-0.0027,-0.004214799,CHIB
0.7203,0.7203,0.7203,0.7203,9/7/1994,2110735.519,1994,9,7,36,2,0.6379,0.0824,0.129173852,CHIB
0.635,0.635,0.635,0.635,9/22/1994,67001.5962,1994,9,22,38,3,0.7203,-0.0853,-0.118422879,CHIB
0.6435,0.6435,0.6435,0.6435,9/23/1994,274729.8708,1994,9,23,38,4,0.635,0.0085,0.013385827,CHIB
0.6464,0.6464,0.6464,0.6464,9/26/1994,194322.4668,1994,9,26,39,0,0.6435,0.0029,0.004506605,CHIB
0.6492,0.6492,0.6492,0.6492,10/18/1994,1340155.417,1994,10,18,42,1,0.6464,0.0028,0.004331683,CHIB
0.6492,0.6492,0.6492,0.6492,10/28/1994,6696.0432,1994,10,28,43,4,0.6492,0,0,CHIB
0.6492,0.6635,0.6492,0.6635,11/3/1994,1547869.97,1994,11,3,44,3,0.6492,0,0,CHIB
0.6847,0.6847,0.6847,0.6847,11/4/1994,1340155.417,1994,11,4,44,4,0.6492,0.0355,0.054682686,CHIB
0.6492,0.6528,0.6492,0.6528,11/9/1994,368543.0826,1994,11,9,45,2,0.6847,-0.0355,-0.051847524,CHIB
0.6777,0.6777,0.6777,0.6777,11/15/1994,268033.8276,1994,11,15,46,1,0.6492,0.0285,0.043900185,CHIB
0.6777,0.6777,0.6777,0.6777,11/16/1994,160814.808,1994,11,16,46,2,0.6777,0,0,CHIB
0.6777,0.6777,0.6777,0.6777,11/21/1994,67001.5962,1994,11,21,47,0,0.6777,0,0,CHIB
0.6635,0.6635,0.6635,0.6635,11/22/1994,2640093.41,1994,11,22,47,1,0.6777,-0.0142,-0.020953224,CHIB
0.699,0.699,0.699,0.699,11/24/1994,7370834.209,1994,11,24,47,3,0.6635,0.0355,0.053504145,CHIB
0.6954,0.6954,0.6954,0.6954,11/28/1994,341745.1884,1994,11,28,48,0,0.699,-0.0036,-0.005150215,CHIB
